session_id, task_number, task_id, task_url, user_agent, study_url, task_status, task_sequence, task_creation_date,user_id, study_name, session_date, session_status, session_creation_date, session_created_by, session_last_update_date 
7310391,10,mem,//user/ybalab/daniel/death1/mem.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 16:46,9995561,ybalab.daniel.death1.0001,19/06/2014 16:47,C,19/06/2014 16:34,YUIAT_RESEARCH_USER,19/06/2014 16:47
7310391,11,debriefing,//user/ybalab/daniel/death1/debriefing.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 16:47,9995561,ybalab.daniel.death1.0001,19/06/2014 16:47,C,19/06/2014 16:34,YUIAT_RESEARCH_USER,19/06/2014 16:47
7310498,0,instructions,//user/ybalab/daniel/death1/instructions.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 16:53,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,1,consent,//user/ybalab/daniel/death1/consent.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 16:54,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,2,realstart,//user/ybalab/daniel/death1/intro.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 16:54,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,3,behaviours,//user/ybalab/daniel/death1/piindex.jsp?i=/implicit//user/ybalab/daniel/death1/behaviours.js&,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 16:54,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,4,tomsr,//user/ybalab/daniel/death1/tomsr.htm,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 16:57,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,5,instiat,//user/ybalab/daniel/death1/instiat.htm,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 16:57,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,6,iat,//user/ybalab/daniel/death1/iatindex.jsp?i=/implicit//user/ybalab/daniel/death1/iat.js&,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 16:58,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,7,toexp,//user/ybalab/daniel/death1/toexp.htm,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:03,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,8,exp,//user/ybalab/daniel/death1/exp.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:03,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,9,tomem,//user/ybalab/daniel/death1/tomem.htm,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:04,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,10,mem,//user/ybalab/daniel/death1/mem.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:04,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310498,11,debriefing,//user/ybalab/daniel/death1/debriefing.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:04,9995566,ybalab.daniel.death1.0001,19/06/2014 17:04,C,19/06/2014 16:53,YUIAT_RESEARCH_USER,19/06/2014 17:04
7310544,0,instructions,//user/ybalab/daniel/death1/instructions.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:05,9995545,ybalab.daniel.death1.0001,19/06/2014 17:05,null,19/06/2014 17:05,YUIAT_RESEARCH_USER,NULL 
7310544,1,consent,//user/ybalab/daniel/death1/consent.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:05,9995545,ybalab.daniel.death1.0001,19/06/2014 17:05,null,19/06/2014 17:05,YUIAT_RESEARCH_USER,NULL 
7310587,0,instructions,//user/ybalab/daniel/death1/instructions.jsp,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:28,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,1,consent,//user/ybalab/daniel/death1/consent.html,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:28,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,2,realstart,//user/ybalab/daniel/death1/intro.jsp,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:28,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,3,behaviours,//user/ybalab/daniel/death1/piindex.jsp?i=/implicit//user/ybalab/daniel/death1/behaviours.js&,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:28,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,4,tomsr,//user/ybalab/daniel/death1/tomsr.htm,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:30,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,5,instiat,//user/ybalab/daniel/death1/instiat.htm,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:30,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,6,iat,//user/ybalab/daniel/death1/iatindex.jsp?i=/implicit//user/ybalab/daniel/death1/iat.js&,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:31,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,7,toexp,//user/ybalab/daniel/death1/toexp.htm,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:35,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,8,exp,//user/ybalab/daniel/death1/exp.jsp,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:35,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,9,tomem,//user/ybalab/daniel/death1/tomem.htm,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:36,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,10,mem,//user/ybalab/daniel/death1/mem.jsp,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:36,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
7310587,11,debriefing,//user/ybalab/daniel/death1/debriefing.jsp,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/user/ybalab/daniel/death1/death1.expt.xml,null,null,19/06/2014 17:36,9995575,ybalab.daniel.death1.0001,19/06/2014 17:36,C,19/06/2014 17:28,YUIAT_RESEARCH_USER,19/06/2014 17:36
